p1_encoder, p1_pressed, p1_pressed_nmz, ,p2_encoder, p2_pressed, p2_pressed_nmz, ,p1_degree, p1_pressed, p1_pressed_nmz, ,p2_degree, p2_pressed, p2_pressed_nmz
4191923,21305,0.999530847, ,4196695,21260,0.997653684, ,89.696014,21305,0.999530847, ,90.595925,21260,0.997653684
4191931,21305,0.999530847, ,4196687,21260,0.997653684, ,89.697332,21305,0.999530847, ,90.594607,21260,0.997653684
4191939,21305,0.999530847, ,4196679,21260,0.997653684, ,89.698838,21305,0.999530847, ,90.592913,21260,0.997653684
4191947,21305,0.999530847, ,4196671,21260,0.997653684, ,89.700532,21305,0.999530847, ,90.591407,21260,0.997653684
4191955,21305,0.999530847, ,4196662,21260,0.997653684, ,89.701849,21305,0.999530847, ,90.589901,21260,0.997653684
4191963,21305,0.999530847, ,4196654,21260,0.997653684, ,89.703544,21305,0.999530847, ,90.588396,21260,0.997653684
4191971,21305,0.999530847, ,4196646,21260,0.997653684, ,89.705049,21305,0.999530847, ,90.58689,21260,0.997653684
4191979,21305,0.999530847, ,4196638,21260,0.997653684, ,89.706555,21305,0.999530847, ,90.585384,21260,0.997653684
4191987,21305,0.999530847, ,4196630,21260,0.997653684, ,89.708061,21305,0.999530847, ,90.583878,21260,0.997653684
4191995,21305,0.999530847, ,4196622,21260,0.997653684, ,89.709567,21305,0.999530847, ,90.582372,21260,0.997653684
4192003,21305,0.999530847, ,4196614,21260,0.997653684, ,89.711073,21305,0.999530847, ,90.580866,21260,0.997653684
4192011,21305,0.999530847, ,4196606,21260,0.997653684, ,89.712578,21305,0.999530847, ,90.579172,21260,0.997653684
4192019,21305,0.999530847, ,4196598,21260,0.997653684, ,89.713896,21305,0.999530847, ,90.577667,21260,0.997653684
4192026,21305,0.999530847, ,4196590,21260,0.997653684, ,89.715402,21305,0.999530847, ,90.576161,21260,0.997653684
4192034,21305,0.999530847, ,4196582,21260,0.997653684, ,89.716908,21305,0.999530847, ,90.574655,21260,0.997653684
4192042,21305,0.999530847, ,4196574,21260,0.997653684, ,89.718413,21305,0.999530847, ,90.573149,21260,0.997653684
4192050,21305,0.999530847, ,4196565,21265,0.997888315, ,89.719919,21305,0.999530847, ,90.571643,21265,0.997888315
4192058,21305,0.999530847, ,4196557,21265,0.997888315, ,89.721425,21305,0.999530847, ,90.570138,21265,0.997888315
4192066,21305,0.999530847, ,4196549,21265,0.997888315, ,89.722931,21305,0.999530847, ,90.568632,21265,0.997888315
4192074,21305,0.999530847, ,4196541,21265,0.997888315, ,89.724437,21305,0.999530847, ,90.567126,21265,0.997888315
4192082,21305,0.999530847, ,4196533,21265,0.997888315, ,89.725942,21305,0.999530847, ,90.56562,21265,0.997888315
4192091,21305,0.999530847, ,4196525,21265,0.997888315, ,89.727448,21305,0.999530847, ,90.564114,21265,0.997888315
4192099,21305,0.999530847, ,4196517,21265,0.997888315, ,89.729142,21305,0.999530847, ,90.562609,21265,0.997888315
4192107,21305,0.999530847, ,4196509,21265,0.997888315, ,89.730648,21305,0.999530847, ,90.561103,21265,0.997888315
4192115,21305,0.999530847, ,4196501,21265,0.997888315, ,89.732154,21305,0.999530847, ,90.559597,21265,0.997888315
4192123,21305,0.999530847, ,4196494,21265,0.997888315, ,89.73366,21305,0.999530847, ,90.558091,21265,0.997888315
4192131,21305,0.999530847, ,4196486,21265,0.997888315, ,89.735166,21305,0.999530847, ,90.556585,21265,0.997888315
4192139,21305,0.999530847, ,4196478,21265,0.997888315, ,89.736671,21305,0.999530847, ,90.555079,21265,0.997888315
4192147,21305,0.999530847, ,4196470,21265,0.997888315, ,89.738177,21305,0.999530847, ,90.553574,21265,0.997888315
4192155,21310,0.999765423, ,4196462,21265,0.997888315, ,89.739683,21310,0.999765423, ,90.552256,21265,0.997888315
4192163,21310,0.999765423, ,4196454,21265,0.997888315, ,89.741189,21310,0.999765423, ,90.55075,21265,0.997888315
4192171,21310,0.999765423, ,4196447,21265,0.997888315, ,89.742695,21310,0.999765423, ,90.549244,21265,0.997888315
4192179,21310,0.999765423, ,4196438,21265,0.997888315, ,89.7442,21310,0.999765423, ,90.547739,21265,0.997888315
4192187,21310,0.999765423, ,4196430,21265,0.997888315, ,89.745518,21310,0.999765423, ,90.546233,21265,0.997888315
4192194,21310,0.999765423, ,4196423,21265,0.997888315, ,89.747024,21310,0.999765423, ,90.544727,21265,0.997888315
4192202,21310,0.999765423, ,4196414,21265,0.997888315, ,89.74853,21310,0.999765423, ,90.543221,21265,0.997888315
4192210,21310,0.999765423, ,4196406,21265,0.997888315, ,89.750035,21310,0.999765423, ,90.541715,21265,0.997888315
4192218,21310,0.999765423, ,4196398,21265,0.997888315, ,89.751541,21310,0.999765423, ,90.54021,21265,0.997888315
4192226,21310,0.999765423, ,4196391,21265,0.997888315, ,89.753047,21310,0.999765423, ,90.538704,21265,0.997888315
4192234,21310,0.999765423, ,4196383,21265,0.997888315, ,89.754553,21310,0.999765423, ,90.537198,21265,0.997888315
4192241,21310,0.999765423, ,4196374,21265,0.997888315, ,89.75587,21310,0.999765423, ,90.535692,21265,0.997888315
4192249,21310,0.999765423, ,4196367,21265,0.997888315, ,89.757376,21310,0.999765423, ,90.534186,21265,0.997888315
4192257,21310,0.999765423, ,4196359,21265,0.997888315, ,89.758882,21310,0.999765423, ,90.532681,21265,0.997888315
4192265,21310,0.999765423, ,4196351,21265,0.997888315, ,89.760388,21310,0.999765423, ,90.531363,21265,0.997888315
4192273,21310,0.999765423, ,4196343,21265,0.997888315, ,89.761894,21310,0.999765423, ,90.529669,21265,0.997888315
4192281,21315,1, ,4196335,21265,0.997888315, ,89.763211,21315,1, ,90.528351,21265,0.997888315
4192288,21315,1, ,4196327,21265,0.997888315, ,89.764717,21315,1, ,90.526657,21265,0.997888315
4192295,21315,1, ,4196319,21265,0.997888315, ,89.766223,21315,1, ,90.525151,21265,0.997888315
4192303,21315,1, ,4196310,21265,0.997888315, ,89.76754,21315,1, ,90.523646,21265,0.997888315
4192311,21315,1, ,4196302,21265,0.997888315, ,89.769046,21315,1, ,90.52214,21265,0.997888315
4192318,21315,1, ,4196294,21265,0.997888315, ,89.770364,21315,1, ,90.520634,21265,0.997888315
4192325,21315,1, ,4196286,21265,0.997888315, ,89.77187,21315,1, ,90.519128,21265,0.997888315
4192333,21315,1, ,4196277,21265,0.997888315, ,89.773375,21315,1, ,90.517434,21265,0.997888315
4192341,21315,1, ,4196269,21265,0.997888315, ,89.774693,21315,1, ,90.51574,21265,0.997888315
4192348,21315,1, ,4196260,21265,0.997888315, ,89.776199,21315,1, ,90.514234,21265,0.997888315
4192356,21315,1, ,4196253,21265,0.997888315, ,89.777516,21315,1, ,90.512729,21265,0.997888315
4192365,21315,1, ,4196244,21265,0.997888315, ,89.779022,21315,1, ,90.511223,21265,0.997888315
4192373,21315,1, ,4196236,21265,0.997888315, ,89.780528,21315,1, ,90.509717,21265,0.997888315
4192381,21315,1, ,4196228,21265,0.997888315, ,89.782034,21315,1, ,90.508211,21265,0.997888315
4192388,21315,1, ,4196220,21265,0.997888315, ,89.78354,21315,1, ,90.506705,21265,0.997888315
4192397,21315,1, ,4196212,21265,0.997888315, ,89.785046,21315,1, ,90.505199,21265,0.997888315
4192404,21315,1, ,4196204,21265,0.997888315, ,89.786551,21315,1, ,90.503505,21265,0.997888315
4192412,21315,1, ,4196196,21265,0.997888315, ,89.788057,21315,1, ,90.502188,21265,0.997888315
4192420,21315,1, ,4196188,21265,0.997888315, ,89.789563,21315,1, ,90.500494,21265,0.997888315
4192428,21315,1, ,4196180,21265,0.997888315, ,89.791069,21315,1, ,90.498988,21265,0.997888315
4192436,21315,1, ,4196172,21265,0.997888315, ,89.792575,21315,1, ,90.497482,21265,0.997888315
4192444,21315,1, ,4196163,21265,0.997888315, ,89.79408,21315,1, ,90.495976,21265,0.997888315
4192452,21315,1, ,4196155,21265,0.997888315, ,89.795586,21315,1, ,90.494471,21265,0.997888315
4192460,21315,1, ,4196147,21265,0.997888315, ,89.796904,21315,1, ,90.492965,21265,0.997888315
4192467,21315,1, ,4196139,21265,0.997888315, ,89.79841,21315,1, ,90.491459,21265,0.997888315
4192476,21315,1, ,4196131,21265,0.997888315, ,89.799915,21315,1, ,90.489953,21265,0.997888315
4192483,21315,1, ,4196123,21265,0.997888315, ,89.801421,21315,1, ,90.488259,21265,0.997888315
4192491,21315,1, ,4196115,21265,0.997888315, ,89.802927,21315,1, ,90.486753,21265,0.997888315
4192499,21315,1, ,4196107,21265,0.997888315, ,89.804433,21315,1, ,90.485247,21265,0.997888315
4192508,21315,1, ,4196099,21265,0.997888315, ,89.805939,21315,1, ,90.483742,21265,0.997888315
4192516,21315,1, ,4196091,21265,0.997888315, ,89.807444,21315,1, ,90.482236,21265,0.997888315
4192524,21315,1, ,4196083,21265,0.997888315, ,89.80895,21315,1, ,90.48073,21265,0.997888315
4192531,21315,1, ,4196075,21265,0.997888315, ,89.810456,21315,1, ,90.479412,21265,0.997888315
4192540,21315,1, ,4196067,21265,0.997888315, ,89.811962,21315,1, ,90.477907,21265,0.997888315
4192548,21315,1, ,4196059,21265,0.997888315, ,89.813656,21315,1, ,90.476401,21265,0.997888315
4192556,21315,1, ,4196051,21270,0.998122947, ,89.815162,21315,1, ,90.474895,21270,0.998122947
4192564,21315,1, ,4196043,21270,0.998122947, ,89.816668,21315,1, ,90.473201,21270,0.998122947
4192572,21315,1, ,4196035,21270,0.998122947, ,89.818173,21315,1, ,90.471883,21270,0.998122947
4192579,21315,1, ,4196027,21270,0.998122947, ,89.819491,21315,1, ,90.470378,21270,0.998122947
4192587,21315,1, ,4196019,21270,0.998122947, ,89.820997,21315,1, ,90.468872,21270,0.998122947
4192595,21315,1, ,4196011,21270,0.998122947, ,89.822503,21315,1, ,90.467366,21270,0.998122947
4192603,21315,1, ,4196003,21270,0.998122947, ,89.824008,21315,1, ,90.46586,21270,0.998122947
4192611,21315,1, ,4195995,21270,0.998122947, ,89.825514,21315,1, ,90.464354,21270,0.998122947
4192619,21315,1, ,4195988,21270,0.998122947, ,89.82702,21315,1, ,90.462849,21270,0.998122947
4192627,21315,1, ,4195980,21270,0.998122947, ,89.828526,21315,1, ,90.461343,21270,0.998122947
4192635,21315,1, ,4195972,21270,0.998122947, ,89.830032,21315,1, ,90.459837,21270,0.998122947
4192644,21315,1, ,4195964,21270,0.998122947, ,89.831537,21315,1, ,90.458331,21270,0.998122947
4192652,21315,1, ,4195956,21270,0.998122947, ,89.833043,21315,1, ,90.457014,21270,0.998122947
4192660,21315,1, ,4195948,21270,0.998122947, ,89.834737,21315,1, ,90.455319,21270,0.998122947
4192669,21315,1, ,4195941,21270,0.998122947, ,89.836243,21315,1, ,90.454002,21270,0.998122947
4192677,21315,1, ,4195933,21270,0.998122947, ,89.837749,21315,1, ,90.452496,21270,0.998122947
4192685,21315,1, ,4195925,21270,0.998122947, ,89.839443,21315,1, ,90.451179,21270,0.998122947
4192693,21315,1, ,4195917,21270,0.998122947, ,89.840949,21315,1, ,90.449673,21270,0.998122947
4192701,21315,1, ,4195910,21270,0.998122947, ,89.842455,21315,1, ,90.448167,21270,0.998122947
4192710,21315,1, ,4195902,21270,0.998122947, ,89.84396,21315,1, ,90.446661,21270,0.998122947
4192717,21315,1, ,4195894,21270,0.998122947, ,89.845466,21315,1, ,90.445155,21270,0.998122947
4192726,21315,1, ,4195886,21270,0.998122947, ,89.846972,21315,1, ,90.443838,21270,0.998122947
4192733,21315,1, ,4195878,21270,0.998122947, ,89.848478,21315,1, ,90.442332,21270,0.998122947
4192742,21315,1, ,4195871,21270,0.998122947, ,89.850172,21315,1, ,90.440826,21270,0.998122947
4192750,21315,1, ,4195862,21270,0.998122947, ,89.851678,21315,1, ,90.43932,21270,0.998122947
4192758,21315,1, ,4195855,21270,0.998122947, ,89.853183,21315,1, ,90.437814,21270,0.998122947
4192766,21315,1, ,4195847,21270,0.998122947, ,89.854689,21315,1, ,90.436309,21270,0.998122947
4192774,21315,1, ,4195839,21270,0.998122947, ,89.856195,21315,1, ,90.434803,21270,0.998122947
4192782,21315,1, ,4195831,21270,0.998122947, ,89.857701,21315,1, ,90.433485,21270,0.998122947
4192791,21310,0.999765423, ,4195823,21270,0.998122947, ,89.859207,21310,0.999765423, ,90.431979,21270,0.998122947
4192799,21310,0.999765423, ,4195816,21270,0.998122947, ,89.860713,21310,0.999765423, ,90.430474,21270,0.998122947
4192807,21310,0.999765423, ,4195808,21270,0.998122947, ,89.862407,21310,0.999765423, ,90.428968,21270,0.998122947
4192815,21310,0.999765423, ,4195800,21270,0.998122947, ,89.863912,21310,0.999765423, ,90.427462,21270,0.998122947
4192823,21310,0.999765423, ,4195792,21270,0.998122947, ,89.865418,21310,0.999765423, ,90.426144,21270,0.998122947
4192831,21310,0.999765423, ,4195784,21270,0.998122947, ,89.866924,21310,0.999765423, ,90.424639,21270,0.998122947
4192839,21310,0.999765423, ,4195777,21270,0.998122947, ,89.86843,21310,0.999765423, ,90.423133,21270,0.998122947
4192847,21310,0.999765423, ,4195768,21270,0.998122947, ,89.869936,21310,0.999765423, ,90.421627,21270,0.998122947
4192855,21310,0.999765423, ,4195760,21270,0.998122947, ,89.871441,21310,0.999765423, ,90.420121,21270,0.998122947
4192863,21310,0.999765423, ,4195752,21270,0.998122947, ,89.872947,21310,0.999765423, ,90.418615,21270,0.998122947
4192871,21310,0.999765423, ,4195745,21270,0.998122947, ,89.874453,21310,0.999765423, ,90.41711,21270,0.998122947
4192879,21310,0.999765423, ,4195737,21270,0.998122947, ,89.875959,21310,0.999765423, ,90.415604,21270,0.998122947
4192887,21305,0.999530847, ,4195729,21270,0.998122947, ,89.877465,21305,0.999530847, ,90.414098,21270,0.998122947
4192895,21305,0.999530847, ,4195721,21270,0.998122947, ,89.87897,21305,0.999530847, ,90.412592,21270,0.998122947
4192904,21305,0.999530847, ,4195713,21270,0.998122947, ,89.880476,21305,0.999530847, ,90.411275,21270,0.998122947
4192912,21305,0.999530847, ,4195705,21270,0.998122947, ,89.88217,21305,0.999530847, ,90.409769,21270,0.998122947
4192920,21305,0.999530847, ,4195697,21270,0.998122947, ,89.883676,21305,0.999530847, ,90.408263,21270,0.998122947
4192928,21305,0.999530847, ,4195689,21270,0.998122947, ,89.885182,21305,0.999530847, ,90.406757,21270,0.998122947
4192937,21305,0.999530847, ,4195682,21270,0.998122947, ,89.886876,21305,0.999530847, ,90.405251,21270,0.998122947
4192945,21300,0.99929627, ,4195674,21270,0.998122947, ,89.888382,21300,0.99929627, ,90.403745,21270,0.998122947
4192953,21300,0.99929627, ,4195666,21270,0.998122947, ,89.889888,21300,0.99929627, ,90.402428,21270,0.998122947
4192961,21300,0.99929627, ,4195658,21270,0.998122947, ,89.891393,21300,0.99929627, ,90.400922,21270,0.998122947
4192969,21295,0.999061694, ,4195651,21270,0.998122947, ,89.892899,21295,0.999061694, ,90.399416,21270,0.998122947
4192978,21295,0.999061694, ,4195643,21270,0.998122947, ,89.894593,21295,0.999061694, ,90.39791,21270,0.998122947
4192986,21295,0.999061694, ,4195635,21270,0.998122947, ,89.896099,21295,0.999061694, ,90.396405,21270,0.998122947
4192994,21285,0.99859254, ,4195627,21270,0.998122947, ,89.897605,21285,0.99859254, ,90.394899,21270,0.998122947
4193002,21285,0.99859254, ,4195619,21270,0.998122947, ,89.899111,21285,0.99859254, ,90.393393,21270,0.998122947
4193010,21285,0.99859254, ,4195611,21270,0.998122947, ,89.900616,21285,0.99859254, ,90.391887,21270,0.998122947
4193017,21275,0.998123387, ,4195603,21270,0.998122947, ,89.902122,21275,0.998123387, ,90.390381,21270,0.998122947
4193026,21275,0.998123387, ,4195595,21270,0.998122947, ,89.90344,21275,0.998123387, ,90.388876,21270,0.998122947
4193034,21275,0.998123387, ,4195587,21270,0.998122947, ,89.905134,21275,0.998123387, ,90.387558,21270,0.998122947
4193042,21265,0.997654234, ,4195579,21270,0.998122947, ,89.906452,21265,0.997654234, ,90.386052,21270,0.998122947
4193049,21265,0.997654234, ,4195572,21270,0.998122947, ,89.908146,21265,0.997654234, ,90.384546,21270,0.998122947
4193058,21265,0.997654234, ,4195564,21270,0.998122947, ,89.909463,21265,0.997654234, ,90.383041,21270,0.998122947
4193066,21265,0.997654234, ,4195556,21270,0.998122947, ,89.911157,21265,0.997654234, ,90.381535,21270,0.998122947
4193074,21255,0.997185081, ,4195548,21270,0.998122947, ,89.912663,21255,0.997185081, ,90.380029,21270,0.998122947
4193082,21255,0.997185081, ,4195540,21270,0.998122947, ,89.914169,21255,0.997185081, ,90.378711,21270,0.998122947
4193090,21255,0.997185081, ,4195532,21270,0.998122947, ,89.915675,21255,0.997185081, ,90.377206,21270,0.998122947
4193098,21240,0.996481351, ,4195525,21265,0.997888315, ,89.91718,21240,0.996481351, ,90.3757,21265,0.997888315
4193106,21240,0.996481351, ,4195517,21265,0.997888315, ,89.918686,21240,0.996481351, ,90.374194,21265,0.997888315
4193113,21240,0.996481351, ,4195508,21265,0.997888315, ,89.920004,21240,0.996481351, ,90.372688,21265,0.997888315
4193122,21225,0.995777621, ,4195501,21265,0.997888315, ,89.92151,21225,0.995777621, ,90.371182,21265,0.997888315
4193129,21225,0.995777621, ,4195493,21265,0.997888315, ,89.923015,21225,0.995777621, ,90.369677,21265,0.997888315
4193137,21225,0.995777621, ,4195484,21265,0.997888315, ,89.924521,21225,0.995777621, ,90.368171,21265,0.997888315
4193144,21210,0.995073892, ,4195476,21260,0.997653684, ,89.925839,21210,0.995073892, ,90.366477,21260,0.997653684
4193152,21210,0.995073892, ,4195467,21260,0.997653684, ,89.927345,21210,0.995073892, ,90.364971,21260,0.997653684
4193160,21210,0.995073892, ,4195460,21260,0.997653684, ,89.92885,21210,0.995073892, ,90.363465,21260,0.997653684
4193169,21195,0.994370162, ,4195452,21255,0.997419052, ,89.930356,21195,0.994370162, ,90.361959,21255,0.997419052
4193177,21195,0.994370162, ,4195444,21255,0.997419052, ,89.931862,21195,0.994370162, ,90.360453,21255,0.997419052
4193185,21195,0.994370162, ,4195436,21255,0.997419052, ,89.933368,21195,0.994370162, ,90.358948,21255,0.997419052
4193193,21195,0.994370162, ,4195428,21245,0.996949789, ,89.934874,21195,0.994370162, ,90.357442,21245,0.996949789
4193201,21170,0.993197279, ,4195420,21245,0.996949789, ,89.936568,21170,0.993197279, ,90.356124,21245,0.996949789
4193209,21170,0.993197279, ,4195412,21245,0.996949789, ,89.938074,21170,0.993197279, ,90.354618,21245,0.996949789
4193217,21170,0.993197279, ,4195405,21245,0.996949789, ,89.939579,21170,0.993197279, ,90.353113,21245,0.996949789
4193225,21150,0.992258973, ,4195396,21235,0.996480526, ,89.941085,21150,0.992258973, ,90.351607,21235,0.996480526
4193233,21150,0.992258973, ,4195389,21235,0.996480526, ,89.942591,21150,0.992258973, ,90.350101,21235,0.996480526
4193241,21150,0.992258973, ,4195381,21235,0.996480526, ,89.944097,21150,0.992258973, ,90.348783,21235,0.996480526
4193250,21125,0.99108609, ,4195373,21225,0.996011262, ,89.945791,21125,0.99108609, ,90.347278,21225,0.996011262
4193257,21125,0.99108609, ,4195365,21225,0.996011262, ,89.947108,21125,0.99108609, ,90.345772,21225,0.996011262
4193265,21125,0.99108609, ,4195358,21225,0.996011262, ,89.948614,21125,0.99108609, ,90.344266,21225,0.996011262
4193273,21100,0.989913207, ,4195350,21210,0.995307367, ,89.95012,21100,0.989913207, ,90.34276,21210,0.995307367
4193281,21100,0.989913207, ,4195342,21210,0.995307367, ,89.951626,21100,0.989913207, ,90.341254,21210,0.995307367
4193289,21100,0.989913207, ,4195333,21210,0.995307367, ,89.953132,21100,0.989913207, ,90.339749,21210,0.995307367
4193296,21070,0.988505747, ,4195326,21195,0.994603473, ,89.954449,21070,0.988505747, ,90.338243,21195,0.994603473
4193305,21070,0.988505747, ,4195318,21195,0.994603473, ,89.955955,21070,0.988505747, ,90.336737,21195,0.994603473
4193313,21070,0.988505747, ,4195310,21195,0.994603473, ,89.957461,21070,0.988505747, ,90.335231,21195,0.994603473
4193321,21035,0.986863711, ,4195302,21195,0.994603473, ,89.958967,21035,0.986863711, ,90.333725,21195,0.994603473
4193328,21035,0.986863711, ,4195294,21180,0.993899578, ,89.960472,21035,0.986863711, ,90.332219,21180,0.993899578
4193336,21035,0.986863711, ,4195286,21180,0.993899578, ,89.961978,21035,0.986863711, ,90.330714,21180,0.993899578
4193344,21035,0.986863711, ,4195278,21160,0.992961051, ,89.963484,21035,0.986863711, ,90.329208,21160,0.992961051
